priceChangePercent,priceVolatility,priceTrend,precipitation,rootZoneSoilWetness,temperatureMax,temperatureMin,precipitationDelta,soilWetnessDelta,temperatureMaxDelta,riskLevel
7.0329,4.49,0.733,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
18.9602,8.7985,5.2898,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
18.9602,8.7985,5.2898,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
18.9602,8.7985,5.2898,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-6.286,9.1308,2.9747,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-6.286,9.1308,2.9747,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-6.286,9.1308,2.9747,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.6472,8.5113,2.2044,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.6472,8.5113,2.2044,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.6472,8.5113,2.2044,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.2688,7.8887,2.3564,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
3.2688,7.8887,2.3564,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
3.2688,7.8887,2.3564,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
-3.1262,7.5987,1.6711,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.1262,7.5987,1.6711,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.1262,7.5987,1.6711,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
6.3735,7.4999,2.856,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
6.3735,7.4999,2.856,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
6.3735,7.4999,2.856,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
1.479,7.3279,3.2569,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
1.479,7.3279,3.2569,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
1.479,7.3279,3.2569,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
-3.6061,7.4857,1.927,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.6061,7.4857,1.927,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.6061,7.4857,1.927,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.4652,3.8194,-0.5012,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.4652,3.8194,-0.5012,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.4652,3.8194,-0.5012,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
4.3622,3.4044,0.8298,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
4.3622,3.4044,0.8298,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
4.3622,3.4044,0.8298,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
5.279,3.5423,1.6956,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
5.279,3.5423,1.6956,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
5.279,3.5423,1.6956,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
-1.7707,3.6529,1.0657,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.7707,3.6529,1.0657,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.7707,3.6529,1.0657,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.0826,3.297,1.5918,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.0826,3.297,1.5918,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.0826,3.297,1.5918,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.3567,2.8575,0.6255,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.3567,2.8575,0.6255,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.3567,2.8575,0.6255,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.4839,2.8577,0.6261,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.4839,2.8577,0.6261,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.4839,2.8577,0.6261,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.3923,2.3842,1.1259,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.3923,2.3842,1.1259,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.3923,2.3842,1.1259,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
7.3712,3.0469,2.1055,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
7.3712,3.0469,2.1055,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
7.3712,3.0469,2.1055,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
4.4334,3.0536,2.1144,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
4.4334,3.0536,2.1144,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
4.4334,3.0536,2.1144,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.6776,2.8876,1.9142,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.6776,2.8876,1.9142,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.6776,2.8876,1.9142,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.2197,2.5615,2.288,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.2197,2.5615,2.288,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.2197,2.5615,2.288,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-4.6642,3.4504,1.5697,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.6642,3.4504,1.5697,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.6642,3.4504,1.5697,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.7758,3.2928,1.8362,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.7758,3.2928,1.8362,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.7758,3.2928,1.8362,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.4768,3.4731,1.4661,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.4768,3.4731,1.4661,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.4768,3.4731,1.4661,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.376,3.6937,1.1201,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.376,3.6937,1.1201,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.376,3.6937,1.1201,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
5.9458,3.4115,0.9419,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
5.9458,3.4115,0.9419,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
5.9458,3.4115,0.9419,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
0.7709,3.1478,0.4841,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.7709,3.1478,0.4841,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.7709,3.1478,0.4841,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.1016,2.931,-0.1133,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.1016,2.931,-0.1133,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.1016,2.931,-0.1133,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.3249,2.8874,-0.3064,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.3249,2.8874,-0.3064,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.3249,2.8874,-0.3064,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.4212,2.4716,0.5793,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.4212,2.4716,0.5793,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.4212,2.4716,0.5793,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
4.1194,2.7379,0.9972,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
4.1194,2.7379,0.9972,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
4.1194,2.7379,0.9972,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.9813,2.9452,0.8092,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.9813,2.9452,0.8092,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.9813,2.9452,0.8092,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.8953,3.0195,0.7443,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.8953,3.0195,0.7443,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.8953,3.0195,0.7443,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-6.1332,3.0607,-0.7656,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-6.1332,3.0607,-0.7656,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-6.1332,3.0607,-0.7656,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.6912,3.0067,-0.9484,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.6912,3.0067,-0.9484,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.6912,3.0067,-0.9484,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.0772,3.0065,-0.9453,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.0772,3.0065,-0.9453,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.0772,3.0065,-0.9453,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.1727,3.0849,-0.7581,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.1727,3.0849,-0.7581,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.1727,3.0849,-0.7581,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.6163,3.1106,-0.7337,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.6163,3.1106,-0.7337,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.6163,3.1106,-0.7337,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.0978,2.7695,-0.9864,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.0978,2.7695,-0.9864,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.0978,2.7695,-0.9864,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-4.2832,2.9163,-1.1492,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.2832,2.9163,-1.1492,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.2832,2.9163,-1.1492,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.5192,2.9512,-0.5974,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.5192,2.9512,-0.5974,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.5192,2.9512,-0.5974,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.0695,2.2117,-0.0894,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.0695,2.2117,-0.0894,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.0695,2.2117,-0.0894,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-5.1284,2.7771,-0.644,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-5.1284,2.7771,-0.644,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-5.1284,2.7771,-0.644,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.416,2.9443,-0.2074,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.416,2.9443,-0.2074,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.416,2.9443,-0.2074,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.3077,2.9073,-0.3155,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.3077,2.9073,-0.3155,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.3077,2.9073,-0.3155,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
6.4928,3.5968,0.169,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
6.4928,3.5968,0.169,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
6.4928,3.5968,0.169,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
1.3234,3.5538,0.0722,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.3234,3.5538,0.0722,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.3234,3.5538,0.0722,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.0802,3.2805,0.3476,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.0802,3.2805,0.3476,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.0802,3.2805,0.3476,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.7095,3.2637,0.069,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.7095,3.2637,0.069,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.7095,3.2637,0.069,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.3808,3.2149,0.1551,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.3808,3.2149,0.1551,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.3808,3.2149,0.1551,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.8522,2.5195,0.9027,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.8522,2.5195,0.9027,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.8522,2.5195,0.9027,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.041,2.5194,0.4706,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.041,2.5194,0.4706,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.041,2.5194,0.4706,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-10.1941,4.3402,-0.8422,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-10.1941,4.3402,-0.8422,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-10.1941,4.3402,-0.8422,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.4538,3.6353,-1.347,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.4538,3.6353,-1.347,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.4538,3.6353,-1.347,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
6.2938,4.3859,-0.7257,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
6.2938,4.3859,-0.7257,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
6.2938,4.3859,-0.7257,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-4.0625,4.5096,-0.9735,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.0625,4.5096,-0.9735,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.0625,4.5096,-0.9735,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
8.8756,5.5694,0.2246,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
8.8756,5.5694,0.2246,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
8.8756,5.5694,0.2246,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-4.0161,5.7302,-0.1048,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.0161,5.7302,-0.1048,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.0161,5.7302,-0.1048,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
11.7825,6.9655,1.2615,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
11.7825,6.9655,1.2615,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
11.7825,6.9655,1.2615,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-4.6752,7.2149,0.8072,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.6752,7.2149,0.8072,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.6752,7.2149,0.8072,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.0963,5.9114,2.2185,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.0963,5.9114,2.2185,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.0963,5.9114,2.2185,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-5.8738,6.4838,1.1776,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-5.8738,6.4838,1.1776,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-5.8738,6.4838,1.1776,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.5272,6.199,0.5818,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.5272,6.199,0.5818,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.5272,6.199,0.5818,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.2616,5.9542,1.1223,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.2616,5.9542,1.1223,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.2616,5.9542,1.1223,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.7123,5.2145,-0.2012,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.7123,5.2145,-0.2012,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.7123,5.2145,-0.2012,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-8.6776,5.8321,-0.7839,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-8.6776,5.8321,-0.7839,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-8.6776,5.8321,-0.7839,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-4.004,3.417,-2.7572,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.004,3.417,-2.7572,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.004,3.417,-2.7572,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-9.0485,3.9831,-3.3039,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-9.0485,3.9831,-3.3039,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-9.0485,3.9831,-3.3039,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.1658,4.1432,-3.1702,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
2.1658,4.1432,-3.1702,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
2.1658,4.1432,-3.1702,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
-2.8803,4.0154,-2.796,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.8803,4.0154,-2.796,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.8803,4.0154,-2.796,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-6.8831,3.8432,-3.8473,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-6.8831,3.8432,-3.8473,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-6.8831,3.8432,-3.8473,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
5.3757,4.7837,-3.208,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
5.3757,4.7837,-3.208,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
5.3757,4.7837,-3.208,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-0.8054,4.8283,-3.0947,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.8054,4.8283,-3.0947,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.8054,4.8283,-3.0947,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.9817,4.3487,-2.3827,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.9817,4.3487,-2.3827,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.9817,4.3487,-2.3827,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
4.6755,4.8614,-1.2977,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
4.6755,4.8614,-1.2977,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
4.6755,4.8614,-1.2977,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
4.389,4.1647,0.3819,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
4.389,4.1647,0.3819,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
4.389,4.1647,0.3819,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
-2.7715,4.2201,-0.2352,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.7715,4.2201,-0.2352,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.7715,4.2201,-0.2352,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-5.2721,4.474,-0.5342,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-5.2721,4.474,-0.5342,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-5.2721,4.474,-0.5342,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-4.4233,4.0956,-0.2267,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
